Brand_Name,Deal_Week,deal_id,store_id,Week,total_inventory,Elasticity,new_discount,Actual discount,Inventory,Actual Remaining Inventory,week_gross,Weekly gross actual,week_gross_td,week_nett,week_nett_td,Period,deal_recovery,date1,Inventory remaining difference,discount difference,recovery actual
Forever 21,4,934,37603,Week8,822221.88,0.017851594,39.75883038,0.4411,127821.7398,205068.58,75576.69121,617153.3,694400.1402,45528.28275,469925.1522,Future_Plan,0.631677132,2025-01-08,-77246.84022,-4.351169622,0.488849664
Forever 21,4,934,37603,Week9,822221.88,0.017851594,42.50651695,0.4712,74057.32477,104108,53764.41501,718113.88,748164.5552,30911.03483,500836.187,Future_Plan,0.631677132,2025-01-15,-30050.67523,-4.613483052,0.488849664
Forever 21,4,934,37603,Week10,822221.88,0.017851594,74.96186607,0.4924,-1.96999E-05,30396.94,74057.32479,791824.94,822221.88,18542.57217,519378.7592,Future_Plan,0.631677132,2025-01-22,-30396.94002,25.72186607,0.488849664
Forever 21,5,934,37603,Week1,822221.88,,21.62,0.2162,787979.96,787979.96,34241.92,34241.92,34241.92,26838.8169,26838.8169,History,0.615450907,2024-11-20,0,0,0.488849664
Forever 21,5,934,37603,Week2,822221.88,,23.68,0.2368,745656.62,745656.62,42323.34,76565.26,76565.26,32301.17309,59139.98998,History,0.615450907,2024-11-27,0,0,0.488849664
Forever 21,5,934,37603,Week3,822221.88,,28.79,0.2879,679736.91,679736.91,65919.71,142484.97,142484.97,46941.42549,106081.4155,History,0.615450907,2024-12-04,0,0,0.488849664
Forever 21,5,934,37603,Week4,822221.88,,34.42,0.3442,601854.21,601854.21,77882.7,220367.67,220367.67,51075.47466,157156.8901,History,0.615450907,2024-12-11,0,0,0.488849664
Forever 21,5,934,37603,Week5,822221.88,0.017238833,31.07886985,0.3736,474179.7146,509043.11,127674.4954,313178.77,348042.1654,87994.70514,245151.5953,Future_Plan,0.615450907,2024-12-18,-34863.39539,-6.281130152,0.488849664
Forever 21,5,934,37603,Week6,822221.88,0.017238833,34.73376938,0.3967,343713.2174,397022.19,130466.4972,425199.69,478508.6626,85150.56495,330302.1602,Future_Plan,0.615450907,2024-12-25,-53308.9726,-4.936230618,0.488849664
Forever 21,5,934,37603,Week7,822221.88,0.017238833,37.95579485,0.4183,230052.2694,294431.14,113660.948,527790.74,592169.6106,70520.03178,400822.192,Future_Plan,0.615450907,2025-01-01,-64378.87064,-3.874205151,0.488849664
Forever 21,5,934,37603,Week8,822221.88,0.017238833,41.01439019,0.4411,141847.4619,205068.58,88204.8075,617153.3,680374.4181,52028.14359,452850.3356,Future_Plan,0.615450907,2025-01-08,-63221.11814,-3.095609815,0.488849664
Forever 21,5,934,37603,Week9,822221.88,0.017238833,44.1683704,0.4712,79749.05901,104108,62098.40284,718113.88,742472.821,34670.55026,487520.8859,Future_Plan,0.615450907,2025-01-15,-24358.94099,-2.951629597,0.488849664
Forever 21,5,934,37603,Week10,822221.88,0.017238833,76.78177476,0.4924,-2.04858E-05,30396.94,79749.05903,791824.94,822221.88,18516.31615,506037.202,Future_Plan,0.615450907,2025-01-22,-30396.94002,27.54177476,0.488849664
Forever 21,6,934,37603,Week1,822221.88,,21.62,0.2162,787979.96,787979.96,34241.92,34241.92,34241.92,26838.8169,26838.8169,History,0.619943354,2024-11-20,0,0,0.488849664
Forever 21,6,934,37603,Week2,822221.88,,23.68,0.2368,745656.62,745656.62,42323.34,76565.26,76565.26,32301.17309,59139.98998,History,0.619943354,2024-11-27,0,0,0.488849664
Forever 21,6,934,37603,Week3,822221.88,,28.79,0.2879,679736.91,679736.91,65919.71,142484.97,142484.97,46941.42549,106081.4155,History,0.619943354,2024-12-04,0,0,0.488849664
Forever 21,6,934,37603,Week4,822221.88,,34.42,0.3442,601854.21,601854.21,77882.7,220367.67,220367.67,51075.47466,157156.8901,History,0.619943354,2024-12-11,0,0,0.488849664
Forever 21,6,934,37603,Week5,822221.88,,37.36,0.3736,509043.11,509043.11,92811.1,313178.77,313178.77,58136.87304,215293.7632,History,0.619943354,2024-12-18,0,0,0.488849664
Forever 21,6,934,37603,Week6,822221.88,0.019960157,32.08201974,0.3967,382068.5267,397022.19,126974.5833,425199.69,440153.3533,86238.57241,301532.3356,Future_Plan,0.619943354,2024-12-25,-14953.66329,-7.587980256,0.488849664
Forever 21,6,934,37603,Week7,822221.88,0.019960157,35.65996518,0.4183,259480.2614,294431.14,122588.2653,527790.74,562741.6186,78873.3326,380405.6682,Future_Plan,0.619943354,2025-01-01,-34950.87862,-6.170034824,0.488849664
Forever 21,6,934,37603,Week8,822221.88,0.019960157,39.167802,0.4411,158056.9251,205068.58,101423.3363,617153.3,664164.9549,61698.04476,442103.713,Future_Plan,0.619943354,2025-01-08,-47011.65494,-4.942197998,0.488849664
Forever 21,6,934,37603,Week9,822221.88,0.019960157,43.00177831,0.4712,84181.45458,104108,73875.47049,718113.88,738040.4254,42107.70444,484211.4174,Future_Plan,0.619943354,2025-01-15,-19926.54542,-4.118221686,0.488849664
Forever 21,6,934,37603,Week10,822221.88,0.019960157,69.68504214,0.4924,-0.000025038,30396.94,84181.4546,791824.94,822221.88,25519.57249,509730.9899,Future_Plan,0.619943354,2025-01-22,-30396.94003,20.44504214,0.488849664
Forever 21,7,934,37603,Week1,822221.88,,21.62,0.2162,787979.96,787979.96,34241.92,34241.92,34241.92,26838.8169,26838.8169,History,0.621948107,2024-11-20,0,0,0.488849664
Forever 21,7,934,37603,Week2,822221.88,,23.68,0.2368,745656.62,745656.62,42323.34,76565.26,76565.26,32301.17309,59139.98998,History,0.621948107,2024-11-27,0,0,0.488849664
Forever 21,7,934,37603,Week3,822221.88,,28.79,0.2879,679736.91,679736.91,65919.71,142484.97,142484.97,46941.42549,106081.4155,History,0.621948107,2024-12-04,0,0,0.488849664
Forever 21,7,934,37603,Week4,822221.88,,34.42,0.3442,601854.21,601854.21,77882.7,220367.67,220367.67,51075.47466,157156.8901,History,0.621948107,2024-12-11,0,0,0.488849664
Forever 21,7,934,37603,Week5,822221.88,,37.36,0.3736,509043.11,509043.11,92811.1,313178.77,313178.77,58136.87304,215293.7632,History,0.621948107,2024-12-18,0,0,0.488849664
Forever 21,7,934,37603,Week6,822221.88,,39.67,0.3967,397022.19,397022.19,112020.92,425199.69,425199.69,67582.22104,282875.9842,History,0.621948107,2024-12-25,0,0,0.488849664
Forever 21,7,934,37603,Week7,822221.88,0.023674437,34.51993432,0.4183,265674.9262,294431.14,131347.2638,527790.74,556546.9538,86006.2746,368882.2588,Future_Plan,0.621948107,2025-01-01,-28756.21379,-7.310065682,0.488849664
Forever 21,7,934,37603,Week8,822221.88,0.023674437,36.49178646,0.4411,165379.0475,205068.58,100295.8787,617153.3,656842.8325,63696.12081,432578.3796,Future_Plan,0.621948107,2025-01-08,-39689.53248,-7.61821354,0.488849664
Forever 21,7,934,37603,Week9,822221.88,0.023674437,39.36026243,0.4712,91715.4027,104108,73663.64481,718113.88,730506.4773,44669.4409,477247.8205,Future_Plan,0.621948107,2025-01-15,-12392.5973,-7.759737566,0.488849664
Forever 21,7,934,37603,Week10,822221.88,0.023674437,62.78539936,0.4924,-0.000032355,30396.94,91715.40274,791824.94,822221.88,34131.52085,511379.3414,Future_Plan,0.621948107,2025-01-22,-30396.94003,13.54539936,0.488849664
Forever 21,8,934,37603,Week1,822221.88,,21.62,0.2162,787979.96,787979.96,34241.92,34241.92,34241.92,26838.8169,26838.8169,History,0.617787647,2024-11-20,0,0,0.488849664
Forever 21,8,934,37603,Week2,822221.88,,23.68,0.2368,745656.62,745656.62,42323.34,76565.26,76565.26,32301.17309,59139.98998,History,0.617787647,2024-11-27,0,0,0.488849664
Forever 21,8,934,37603,Week3,822221.88,,28.79,0.2879,679736.91,679736.91,65919.71,142484.97,142484.97,46941.42549,106081.4155,History,0.617787647,2024-12-04,0,0,0.488849664
Forever 21,8,934,37603,Week4,822221.88,,34.42,0.3442,601854.21,601854.21,77882.7,220367.67,220367.67,51075.47466,157156.8901,History,0.617787647,2024-12-11,0,0,0.488849664
Forever 21,8,934,37603,Week5,822221.88,,37.36,0.3736,509043.11,509043.11,92811.1,313178.77,313178.77,58136.87304,215293.7632,History,0.617787647,2024-12-18,0,0,0.488849664
Forever 21,8,934,37603,Week6,822221.88,,39.67,0.3967,397022.19,397022.19,112020.92,425199.69,425199.69,67582.22104,282875.9842,History,0.617787647,2024-12-25,0,0,0.488849664
Forever 21,8,934,37603,Week7,822221.88,,41.83,0.4183,294431.14,294431.14,102591.05,527790.74,527790.74,59677.21379,342553.198,History,0.617787647,2025-01-01,0,0,0.488849664
Forever 21,8,934,37603,Week8,822221.88,0.02710875,35.60543617,0.4411,180493.661,205068.58,113937.479,617153.3,641728.219,73369.54265,415922.7406,Future_Plan,0.617787647,2025-01-08,-24574.91902,-8.504563826,0.488849664
Forever 21,8,934,37603,Week9,822221.88,0.02710875,39.10978973,0.4712,93500.48055,104108,86993.18042,718113.88,728721.3994,52970.33048,468893.0711,Future_Plan,0.617787647,2025-01-15,-10607.51945,-8.01021027,0.488849664
Forever 21,8,934,37603,Week10,822221.88,0.02710875,58.21898513,0.4924,-3.77697E-05,30396.94,93500.48059,791824.94,822221.88,39065.4497,507958.5208,Future_Plan,0.617787647,2025-01-22,-30396.94004,8.97898513,0.488849664
Forever 21,9,934,37603,Week1,822221.88,,21.62,0.2162,787979.96,787979.96,34241.92,34241.92,34241.92,26838.8169,26838.8169,History,0.609407428,2024-11-20,0,0,0.488849664
Forever 21,9,934,37603,Week2,822221.88,,23.68,0.2368,745656.62,745656.62,42323.34,76565.26,76565.26,32301.17309,59139.98998,History,0.609407428,2024-11-27,0,0,0.488849664
Forever 21,9,934,37603,Week3,822221.88,,28.79,0.2879,679736.91,679736.91,65919.71,142484.97,142484.97,46941.42549,106081.4155,History,0.609407428,2024-12-04,0,0,0.488849664
Forever 21,9,934,37603,Week4,822221.88,,34.42,0.3442,601854.21,601854.21,77882.7,220367.67,220367.67,51075.47466,157156.8901,History,0.609407428,2024-12-11,0,0,0.488849664
Forever 21,9,934,37603,Week5,822221.88,,37.36,0.3736,509043.11,509043.11,92811.1,313178.77,313178.77,58136.87304,215293.7632,History,0.609407428,2024-12-18,0,0,0.488849664
Forever 21,9,934,37603,Week6,822221.88,,39.67,0.3967,397022.19,397022.19,112020.92,425199.69,425199.69,67582.22104,282875.9842,History,0.609407428,2024-12-25,0,0,0.488849664
Forever 21,9,934,37603,Week7,822221.88,,41.83,0.4183,294431.14,294431.14,102591.05,527790.74,527790.74,59677.21379,342553.198,History,0.609407428,2025-01-01,0,0,0.488849664
Forever 21,9,934,37603,Week8,822221.88,,44.11,0.4411,205068.58,205068.58,89362.56,617153.3,617153.3,49944.73478,392497.9328,History,0.609407428,2025-01-08,0,0,0.488849664
Forever 21,9,934,37603,Week9,822221.88,0.029849524,38.68129191,0.4712,102534.3476,104108,102534.2324,718113.88,719687.5324,62872.66663,455370.5994,Future_Plan,0.609407428,2025-01-15,-1573.652358,-8.43870809,0.488849664
Forever 21,9,934,37603,Week10,822221.88,0.029849524,55.43198712,0.4924,-4.56065E-05,30396.94,102534.3477,791824.94,822221.88,45697.52128,501068.1207,Future_Plan,0.609407428,2025-01-22,-30396.94005,6.191987125,0.488849664
Forever 21,10,934,37603,Week1,822221.88,,21.62,0.2162,787979.96,787979.96,34241.92,34241.92,34241.92,26838.8169,26838.8169,History,0.6009961,2024-11-20,0,0,0.488849664
Forever 21,10,934,37603,Week2,822221.88,,23.68,0.2368,745656.62,745656.62,42323.34,76565.26,76565.26,32301.17309,59139.98998,History,0.6009961,2024-11-27,0,0,0.488849664
Forever 21,10,934,37603,Week3,822221.88,,28.79,0.2879,679736.91,679736.91,65919.71,142484.97,142484.97,46941.42549,106081.4155,History,0.6009961,2024-12-04,0,0,0.488849664
Forever 21,10,934,37603,Week4,822221.88,,34.42,0.3442,601854.21,601854.21,77882.7,220367.67,220367.67,51075.47466,157156.8901,History,0.6009961,2024-12-11,0,0,0.488849664
Forever 21,10,934,37603,Week5,822221.88,,37.36,0.3736,509043.11,509043.11,92811.1,313178.77,313178.77,58136.87304,215293.7632,History,0.6009961,2024-12-18,0,0,0.488849664
Forever 21,10,934,37603,Week6,822221.88,,39.67,0.3967,397022.19,397022.19,112020.92,425199.69,425199.69,67582.22104,282875.9842,History,0.6009961,2024-12-25,0,0,0.488849664
Forever 21,10,934,37603,Week7,822221.88,,41.83,0.4183,294431.14,294431.14,102591.05,527790.74,527790.74,59677.21379,342553.198,History,0.6009961,2025-01-01,0,0,0.488849664
Forever 21,10,934,37603,Week8,822221.88,,44.11,0.4411,205068.58,205068.58,89362.56,617153.3,617153.3,49944.73478,392497.9328,History,0.6009961,2025-01-08,0,0,0.488849664
Forever 21,10,934,37603,Week9,822221.88,,47.12,0.4712,104108,104108,100960.58,718113.88,718113.88,53387.9547,445885.8875,History,0.6009961,2025-01-15,0,0,0.488849664
Forever 21,10,934,37603,Week10,822221.88,0.032045027,53.63828339,0.4924,-4.97124E-05,30396.94,104108,791824.94,822221.88,48266.25595,494152.1434,Future_Plan,0.6009961,2025-01-22,-30396.94005,4.398283389,0.488849664
JCPenny,3,934,37605,Week1,2237526.79,,22,0.22,2122074.02,2122074.02,115452.77,115452.77,115452.77,90053.1606,90053.1606,History,0.72247928,2024-11-20,0,0,0.405047544
JCPenny,3,934,37605,Week2,2237526.79,,23.41,0.2341,1985392.36,1985392.36,136681.66,252134.43,252134.43,104684.4834,194737.644,History,0.72247928,2024-11-27,0,0,0.405047544
JCPenny,3,934,37605,Week3,2237526.79,0.043323436,24.89882021,0.2681,1633610.147,1864945.46,351782.2133,372581.33,603916.6433,264192.5925,458930.2365,Future_Plan,0.72247928,2024-12-04,-231335.3133,-1.911179794,0.405047544
JCPenny,3,934,37605,Week4,2237526.79,0.043323436,25.20839677,0.3168,1322248.699,1688241.72,311361.4481,549285.07,915278.0913,232872.2188,691802.4553,Future_Plan,0.72247928,2024-12-11,-365993.0213,-6.471603229,0.405047544
JCPenny,3,934,37605,Week5,2237526.79,0.043323436,25.72067554,0.3531,1040886.298,1472674.08,281362.4008,764852.71,1196640.492,208994.0906,900796.5459,Future_Plan,0.72247928,2024-12-18,-431787.7822,-9.589324463,0.405047544
JCPenny,3,934,37605,Week6,2237526.79,0.043323436,26.56702216,0.3801,781229.4298,1269845.25,259656.868,967681.54,1456297.36,190673.7704,1091470.316,Future_Plan,0.72247928,2024-12-25,-488615.8202,-11.44297784,0.405047544
JCPenny,3,934,37605,Week7,2237526.79,0.043323436,27.95715574,0.4031,539296.0829,1084393.79,241933.3469,1153133,1698230.707,174295.6643,1265765.981,Future_Plan,0.72247928,2025-01-01,-545097.7071,-12.35284426,0.405047544
JCPenny,3,934,37605,Week8,2237526.79,0.043323436,30.2128498,0.4321,319582.9467,905759.43,219713.1362,1331767.36,1917943.843,153331.5364,1419097.517,Future_Plan,0.72247928,2025-01-08,-586176.4833,-12.9971502,0.405047544
JCPenny,3,934,37605,Week9,2237526.79,0.043323436,33.7889624,0.4852,139869.7151,609131.05,179713.2317,1628395.74,2097657.075,118989.9954,1538087.512,Future_Plan,0.72247928,2025-01-15,-469261.3349,-14.7310376,0.405047544
JCPenny,3,934,37605,Week10,2237526.79,0.043323436,43.89119131,0.5376,-9.02957E-05,277711.59,139869.7151,1959815.2,2237526.79,78479.23088,1616566.743,Future_Plan,0.72247928,2025-01-22,-277711.5901,-9.868808686,0.405047544
JCPenny,4,934,37605,Week1,2237526.79,,22,0.22,2122074.02,2122074.02,115452.77,115452.77,115452.77,90053.1606,90053.1606,History,0.666114711,2024-11-20,0,0,0.405047544
JCPenny,4,934,37605,Week2,2237526.79,,23.41,0.2341,1985392.36,1985392.36,136681.66,252134.43,252134.43,104684.4834,194737.644,History,0.666114711,2024-11-27,0,0,0.405047544
JCPenny,4,934,37605,Week3,2237526.79,,26.81,0.2681,1864945.46,1864945.46,120446.9,372581.33,372581.33,88155.08611,282892.7301,History,0.666114711,2024-12-04,0,0,0.405047544
JCPenny,4,934,37605,Week4,2237526.79,0.022404811,27.56754957,0.3168,1513304.165,1688241.72,351641.2946,549285.07,724222.6246,254702.4064,537595.1365,Future_Plan,0.666114711,2024-12-11,-174937.5546,-4.112450426,0.405047544
JCPenny,4,934,37605,Week5,2237526.79,0.022404811,29.61165401,0.3531,1158659.976,1472674.08,354644.1897,764852.71,1078866.814,249628.1793,787223.3158,Future_Plan,0.666114711,2024-12-18,-314014.1043,-5.698345987,0.405047544
JCPenny,4,934,37605,Week6,2237526.79,0.022404811,31.5319053,0.3801,837278.0971,1269845.25,321381.8786,967681.54,1400248.693,220044.049,1007267.365,Future_Plan,0.666114711,2024-12-25,-432567.1529,-6.4780947,0.405047544
JCPenny,4,934,37605,Week7,2237526.79,0.022404811,33.52680681,0.4031,567616.6486,1084393.79,269661.4486,1153133,1669910.141,179252.5757,1186519.94,Future_Plan,0.666114711,2025-01-01,-516777.1414,-6.783193193,0.405047544
JCPenny,4,934,37605,Week8,2237526.79,0.022404811,35.83029728,0.4321,355510.5551,905759.43,212106.0935,1331767.36,1882016.235,136107.8496,1322627.79,Future_Plan,0.666114711,2025-01-08,-550248.8749,-7.379702716,0.405047544
JCPenny,4,934,37605,Week9,2237526.79,0.022404811,38.73497062,0.4852,199527.7829,609131.05,155982.7722,1628395.74,2037999.007,95562.89123,1418190.681,Future_Plan,0.666114711,2025-01-15,-409603.2671,-9.785029376,0.405047544
JCPenny,4,934,37605,Week10,2237526.79,0.022404811,63.78507859,0.5376,-0.000066614,277711.59,199527.7829,1959815.2,2237526.79,72258.82978,1490449.511,Future_Plan,0.666114711,2025-01-22,-277711.5901,10.02507859,0.405047544
JCPenny,5,934,37605,Week1,2237526.79,,22,0.22,2122074.02,2122074.02,115452.77,115452.77,115452.77,90053.1606,90053.1606,History,0.635846245,2024-11-20,0,0,0.405047544
JCPenny,5,934,37605,Week2,2237526.79,,23.41,0.2341,1985392.36,1985392.36,136681.66,252134.43,252134.43,104684.4834,194737.644,History,0.635846245,2024-11-27,0,0,0.405047544
JCPenny,5,934,37605,Week3,2237526.79,,26.81,0.2681,1864945.46,1864945.46,120446.9,372581.33,372581.33,88155.08611,282892.7301,History,0.635846245,2024-12-04,0,0,0.405047544
JCPenny,5,934,37605,Week4,2237526.79,,31.68,0.3168,1688241.72,1688241.72,176703.74,549285.07,549285.07,120723.9952,403616.7253,History,0.635846245,2024-12-11,0,0,0.405047544
JCPenny,5,934,37605,Week5,2237526.79,0.018794146,29.62616303,0.3531,1329166.561,1472674.08,359075.1586,764852.71,908360.2286,252694.9667,656311.692,Future_Plan,0.635846245,2024-12-18,-143507.5186,-5.683836973,0.405047544
JCPenny,5,934,37605,Week6,2237526.79,0.018794146,32.89613428,0.3801,964778.0614,1269845.25,364388.5,967681.54,1272748.729,244518.7697,900830.4617,Future_Plan,0.635846245,2024-12-25,-305067.1886,-5.11386572,0.405047544
JCPenny,5,934,37605,Week7,2237526.79,0.018794146,35.83777554,0.4031,646947.6124,1084393.79,317830.449,1153133,1590579.178,203927.0861,1104757.548,Future_Plan,0.635846245,2025-01-01,-437446.1776,-4.47222446,0.405047544
JCPenny,5,934,37605,Week8,2237526.79,0.018794146,38.7083092,0.4321,398918.914,905759.43,248028.6984,1331767.36,1838607.876,152020.9829,1256778.531,Future_Plan,0.635846245,2025-01-08,-506840.516,-4.501690804,0.405047544
JCPenny,5,934,37605,Week9,2237526.79,0.018794146,41.76599943,0.4852,223055.6512,609131.05,175863.2628,1628395.74,2014471.139,102412.2135,1359190.744,Future_Plan,0.635846245,2025-01-15,-386075.3988,-6.754000569,0.405047544
JCPenny,5,934,37605,Week10,2237526.79,0.018794146,71.51730385,0.5376,0,277711.59,223055.6512,1959815.2,2237526.79,63532.26337,1422723.008,Future_Plan,0.635846245,2025-01-22,-277711.59,17.75730385,0.405047544
JCPenny,6,934,37605,Week1,2237526.79,,22,0.22,2122074.02,2122074.02,115452.77,115452.77,115452.77,90053.1606,90053.1606,History,0.630298882,2024-11-20,0,0,0.405047544
JCPenny,6,934,37605,Week2,2237526.79,,23.41,0.2341,1985392.36,1985392.36,136681.66,252134.43,252134.43,104684.4834,194737.644,History,0.630298882,2024-11-27,0,0,0.405047544
JCPenny,6,934,37605,Week3,2237526.79,,26.81,0.2681,1864945.46,1864945.46,120446.9,372581.33,372581.33,88155.08611,282892.7301,History,0.630298882,2024-12-04,0,0,0.405047544
JCPenny,6,934,37605,Week4,2237526.79,,31.68,0.3168,1688241.72,1688241.72,176703.74,549285.07,549285.07,120723.9952,403616.7253,History,0.630298882,2024-12-11,0,0,0.405047544
JCPenny,6,934,37605,Week5,2237526.79,,35.31,0.3531,1472674.08,1472674.08,215567.64,764852.71,764852.71,139450.7063,543067.4316,History,0.630298882,2024-12-18,0,0,0.405047544
JCPenny,6,934,37605,Week6,2237526.79,0.020123731,31.10054912,0.3801,1105687.951,1269845.25,366986.1294,967681.54,1131838.839,252851.428,795918.8596,Future_Plan,0.630298882,2024-12-25,-164157.2994,-6.909450882,0.405047544
JCPenny,6,934,37605,Week7,2237526.79,0.020123731,34.70698379,0.4031,749908.4883,1084393.79,355779.4623,1153133,1487618.302,232299.142,1028218.002,Future_Plan,0.630298882,2025-01-01,-334485.3017,-5.60301621,0.405047544
JCPenny,6,934,37605,Week8,2237526.79,0.020123731,38.16650272,0.4321,456401.4567,905759.43,293507.0316,1331767.36,1781125.333,181485.6624,1209703.664,Future_Plan,0.630298882,2025-01-08,-449357.9733,-5.04349728,0.405047544
JCPenny,6,934,37605,Week9,2237526.79,0.020123731,41.84832717,0.4852,243954.5609,609131.05,212446.8957,1628395.74,1993572.229,123541.4238,1333245.088,Future_Plan,0.630298882,2025-01-15,-365176.4891,-6.671672832,0.405047544
JCPenny,6,934,37605,Week10,2237526.79,0.020123731,68.40987696,0.5376,-0.000073154,277711.59,243954.561,1959815.2,2237526.79,77065.54598,1410310.634,Future_Plan,0.630298882,2025-01-22,-277711.5901,14.64987696,0.405047544
JCPenny,7,934,37605,Week1,2237526.79,,22,0.22,2122074.02,2122074.02,115452.77,115452.77,115452.77,90053.1606,90053.1606,History,0.62319383,2024-11-20,0,0,0.405047544
JCPenny,7,934,37605,Week2,2237526.79,,23.41,0.2341,1985392.36,1985392.36,136681.66,252134.43,252134.43,104684.4834,194737.644,History,0.62319383,2024-11-27,0,0,0.405047544
JCPenny,7,934,37605,Week3,2237526.79,,26.81,0.2681,1864945.46,1864945.46,120446.9,372581.33,372581.33,88155.08611,282892.7301,History,0.62319383,2024-12-04,0,0,0.405047544
JCPenny,7,934,37605,Week4,2237526.79,,31.68,0.3168,1688241.72,1688241.72,176703.74,549285.07,549285.07,120723.9952,403616.7253,History,0.62319383,2024-12-11,0,0,0.405047544
JCPenny,7,934,37605,Week5,2237526.79,,35.31,0.3531,1472674.08,1472674.08,215567.64,764852.71,764852.71,139450.7063,543067.4316,History,0.62319383,2024-12-18,0,0,0.405047544
JCPenny,7,934,37605,Week6,2237526.79,,38.01,0.3801,1269845.25,1269845.25,202828.83,967681.54,967681.54,125733.5917,668801.0233,History,0.62319383,2024-12-25,0,0,0.405047544
JCPenny,7,934,37605,Week7,2237526.79,0.02189605,32.95293706,0.4031,889016.5668,1084393.79,380828.6832,1153133,1348510.223,255334.4469,924135.4702,Future_Plan,0.62319383,2025-01-01,-195377.2232,-7.357062941,0.405047544
JCPenny,7,934,37605,Week8,2237526.79,0.02189605,37.0649731,0.4321,542354.3403,905759.43,346662.2264,1331767.36,1695172.45,218171.9655,1142307.436,Future_Plan,0.62319383,2025-01-08,-363405.0897,-6.1450269,0.405047544
JCPenny,7,934,37605,Week9,2237526.79,0.02189605,41.51065685,0.4852,278074.8823,609131.05,264279.458,1628395.74,1959451.908,154575.3191,1296882.755,Future_Plan,0.62319383,2025-01-15,-331056.1677,-7.009343154,0.405047544
JCPenny,7,934,37605,Week10,2237526.79,0.02189605,64.92666528,0.5376,-9.07294E-05,277711.59,278074.8824,1959815.2,2237526.79,97530.1343,1394412.889,Future_Plan,0.62319383,2025-01-22,-277711.5901,11.16666528,0.405047544
JCPenny,8,934,37605,Week1,2237526.79,,22,0.22,2122074.02,2122074.02,115452.77,115452.77,115452.77,90053.1606,90053.1606,History,0.611453899,2024-11-20,0,0,0.405047544
JCPenny,8,934,37605,Week2,2237526.79,,23.41,0.2341,1985392.36,1985392.36,136681.66,252134.43,252134.43,104684.4834,194737.644,History,0.611453899,2024-11-27,0,0,0.405047544
JCPenny,8,934,37605,Week3,2237526.79,,26.81,0.2681,1864945.46,1864945.46,120446.9,372581.33,372581.33,88155.08611,282892.7301,History,0.611453899,2024-12-04,0,0,0.405047544
JCPenny,8,934,37605,Week4,2237526.79,,31.68,0.3168,1688241.72,1688241.72,176703.74,549285.07,549285.07,120723.9952,403616.7253,History,0.611453899,2024-12-11,0,0,0.405047544
JCPenny,8,934,37605,Week5,2237526.79,,35.31,0.3531,1472674.08,1472674.08,215567.64,764852.71,764852.71,139450.7063,543067.4316,History,0.611453899,2024-12-18,0,0,0.405047544
JCPenny,8,934,37605,Week6,2237526.79,,38.01,0.3801,1269845.25,1269845.25,202828.83,967681.54,967681.54,125733.5917,668801.0233,History,0.611453899,2024-12-25,0,0,0.405047544
JCPenny,8,934,37605,Week7,2237526.79,,40.31,0.4031,1084393.79,1084393.79,185451.46,1153133,1153133,110695.9765,779496.9998,History,0.611453899,2025-01-01,0,0,0.405047544
JCPenny,8,934,37605,Week8,2237526.79,0.023510476,36.71657161,0.4321,651521.1192,905759.43,432872.6708,1331767.36,1586005.671,273936.6667,1053433.666,Future_Plan,0.611453899,2025-01-08,-254238.3108,-6.49342839,0.405047544
JCPenny,8,934,37605,Week9,2237526.79,0.023510476,39.43766467,0.4852,349763.7634,609131.05,301757.3558,1628395.74,1887763.027,182751.3017,1236184.968,Future_Plan,0.611453899,2025-01-15,-259367.2866,-9.082335335,0.405047544
JCPenny,8,934,37605,Week10,2237526.79,0.023510476,62.27181725,0.5376,-0.000122534,277711.59,349763.7635,1959815.2,2237526.79,131959.5119,1368144.48,Future_Plan,0.611453899,2025-01-22,-277711.5901,8.511817254,0.405047544
JCPenny,9,934,37605,Week1,2237526.79,,22,0.22,2122074.02,2122074.02,115452.77,115452.77,115452.77,90053.1606,90053.1606,History,0.593661881,2024-11-20,0,0,0.405047544
JCPenny,9,934,37605,Week2,2237526.79,,23.41,0.2341,1985392.36,1985392.36,136681.66,252134.43,252134.43,104684.4834,194737.644,History,0.593661881,2024-11-27,0,0,0.405047544
JCPenny,9,934,37605,Week3,2237526.79,,26.81,0.2681,1864945.46,1864945.46,120446.9,372581.33,372581.33,88155.08611,282892.7301,History,0.593661881,2024-12-04,0,0,0.405047544
JCPenny,9,934,37605,Week4,2237526.79,,31.68,0.3168,1688241.72,1688241.72,176703.74,549285.07,549285.07,120723.9952,403616.7253,History,0.593661881,2024-12-11,0,0,0.405047544
JCPenny,9,934,37605,Week5,2237526.79,,35.31,0.3531,1472674.08,1472674.08,215567.64,764852.71,764852.71,139450.7063,543067.4316,History,0.593661881,2024-12-18,0,0,0.405047544
JCPenny,9,934,37605,Week6,2237526.79,,38.01,0.3801,1269845.25,1269845.25,202828.83,967681.54,967681.54,125733.5917,668801.0233,History,0.593661881,2024-12-25,0,0,0.405047544
JCPenny,9,934,37605,Week7,2237526.79,,40.31,0.4031,1084393.79,1084393.79,185451.46,1153133,1153133,110695.9765,779496.9998,History,0.593661881,2025-01-01,0,0,0.405047544
JCPenny,9,934,37605,Week8,2237526.79,,43.21,0.4321,905759.43,905759.43,178634.36,1331767.36,1331767.36,101446.453,880943.4528,History,0.593661881,2025-01-08,0,0,0.405047544
